edad,genero,estado_civil,nivel_educacion,ingreso_mensual,tipo_empleo,antiguedad_laboral_meses,antiguedad_historial_meses,num_cuentas_credito,num_prestamos_activos,deuda_total,utilizacion_credito,num_pagos_atrasados_12m,dias_max_atraso,num_consultas_6m,tiene_propiedad,valor_propiedad,tiene_vehiculo,monto_solicitado,plazo_meses,proposito,ratio_deuda_ingreso,ratio_cuota_ingreso,default,credit_score
28,F,Soltero,Universitario,6461.72,Empleado,2,174,5,2,10259.36,19.68,1,90,0,0,0.0,0,7236.56,12,Vivienda,13.23,9.33,0,758
26,M,Casado,Técnico,6238.9,Empleado,56,68,4,2,24827.4,27.62,1,90,1,1,53756.29,0,26451.44,48,Vivienda,33.16,8.83,1,695
27,M,Casado,Técnico,2969.26,Empleado,20,5,2,2,10153.78,60.55,3,90,1,0,0.0,1,8545.66,36,Vivienda,28.5,7.99,1,589
38,F,Soltero,Secundaria,3421.17,Independiente,145,6,4,0,4741.9,17.97,1,120,1,0,0.0,0,17960.16,24,Vivienda,11.55,21.87,0,784
45,M,Soltero,Secundaria,12530.77,Independiente,14,20,3,3,36726.52,16.68,2,120,0,0,0.0,0,12652.69,24,Consolidacion,24.42,4.21,0,752
44,F,Casado,Técnico,4604.59,Empleado,0,180,2,1,8681.95,39.07,2,30,0,1,92964.65,1,5153.55,48,Negocio,15.71,2.33,0,789
52,F,Casado,Posgrado,2720.99,Empleado,34,4,4,0,8538.77,36.95,0,0,0,0,0.0,0,12753.41,72,Educacion,26.15,6.51,0,768
40,F,Casado,Universitario,11361.89,Empleado,2,66,2,4,55661.23,13.44,0,0,3,1,91965.51,1,10703.86,36,Consolidacion,40.82,2.62,0,795
61,M,Casado,Universitario,3540.56,Desempleado,0,70,2,0,2429.12,50.76,0,0,2,1,116103.26,0,8535.55,24,Educacion,5.72,10.04,0,806
36,F,Divorciado,Posgrado,9233.49,Empleado,35,127,3,2,13063.71,22.11,0,0,1,0,0.0,1,9278.8,72,Vehiculo,11.79,1.4,0,810
80,M,Casado,Universitario,2795.25,Independiente,67,7,0,0,4491.04,20.54,0,0,2,1,86346.25,0,100000.0,12,Consolidacion,13.39,298.12,1,312
49,M,Casado,Posgrado,1339.38,Independiente,84,7,2,3,7001.33,29.11,0,0,4,0,0.0,1,13663.18,24,Consolidacion,43.56,42.5,0,830
27,M,Casado,Técnico,3672.3,Empleado,34,65,2,3,8941.17,10.53,0,0,3,0,0.0,0,38250.61,60,Educacion,20.29,17.36,0,800
23,F,Divorciado,Secundaria,2517.22,Independiente,36,87,1,1,4205.49,17.38,0,0,3,0,0.0,0,6290.63,60,Vivienda,13.92,4.17,0,795
47,M,Divorciado,Técnico,4000.07,Independiente,13,145,4,6,8847.14,32.8,1,30,2,0,0.0,1,10345.48,12,Negocio,18.43,21.55,0,818
36,F,Viudo,Técnico,3749.6,Empleado,47,65,1,3,9902.71,20.91,0,0,2,1,207294.23,0,14325.83,72,Consumo,22.01,5.31,0,757
50,M,Casado,Universitario,6315.67,Independiente,122,88,4,3,10746.76,36.83,1,30,2,0,0.0,1,14386.62,60,Consumo,14.18,3.8,0,800
47,F,Soltero,Técnico,4139.36,Empleado,39,159,2,2,24093.14,36.13,2,60,1,1,98771.17,0,7058.6,12,Vivienda,48.5,14.21,0,761
38,M,Casado,Técnico,5026.48,Independiente,116,37,0,3,34546.03,11.95,0,0,1,0,0.0,1,2994.57,48,Consolidacion,57.27,1.24,0,827
27,M,Divorciado,Técnico,1297.3,Empleado,79,60,5,1,1404.95,14.72,0,0,1,1,123213.94,0,3784.43,72,Consolidacion,9.02,4.05,0,828
18,M,Soltero,Técnico,19982.24,Independiente,83,86,1,2,90479.27,45.66,0,0,0,0,0.0,1,2398.82,60,Consumo,37.73,0.2,0,811
33,M,Soltero,Secundaria,17769.98,Empleado,46,7,6,2,54808.7,32.06,1,120,1,0,0.0,1,13254.77,24,Vehiculo,25.7,3.11,0,777
52,F,Divorciado,Universitario,8889.33,Empleado,20,151,3,1,32062.38,10.52,0,0,4,1,107883.28,1,4980.52,72,Educacion,30.06,0.78,0,840
43,M,Casado,Universitario,7113.21,Empleado,74,35,1,0,33233.57,1.78,1,120,0,0,0.0,0,11738.49,48,Negocio,38.93,3.44,0,751
21,F,Casado,Secundaria,5506.82,Empleado,17,7,11,1,19871.62,36.41,1,120,3,0,0.0,0,6699.66,48,Educacion,30.07,2.53,1,637
42,M,Casado,Secundaria,1217.23,Empleado,62,360,3,2,3903.38,33.02,3,30,3,1,30000.0,0,6266.35,48,Consolidacion,26.72,10.73,0,794
45,F,Casado,Secundaria,25550.83,Empleado,61,22,2,2,46842.43,11.95,0,0,0,0,0.0,0,1750.54,24,Vehiculo,15.28,0.29,0,805
26,F,Divorciado,Secundaria,2168.89,Empleado,142,59,3,1,21702.34,10.07,0,0,1,0,0.0,1,16309.92,72,Consumo,83.38,10.44,0,809
42,M,Casado,Secundaria,3171.74,Empleado,9,60,2,0,8822.92,29.72,0,0,1,0,0.0,1,10742.93,12,Consumo,23.18,28.23,0,706
40,M,Casado,Técnico,8662.97,Empleado,206,25,4,2,22238.66,24.76,0,0,1,1,57719.16,1,11661.08,36,Negocio,21.39,3.74,0,847
22,M,Casado,Técnico,25172.86,Empleado,4,28,2,1,86242.14,30.64,0,0,2,0,0.0,1,16546.86,60,Vehiculo,28.55,1.1,0,717
45,F,Soltero,Universitario,8841.06,Empleado,78,11,4,2,14585.02,12.49,0,0,1,1,56717.85,0,14247.15,24,Vivienda,13.75,6.71,0,811
48,F,Casado,Posgrado,5689.19,Empleado,109,34,5,0,44983.21,35.48,0,0,0,0,0.0,0,19819.18,48,Vehiculo,65.89,7.26,1,647
56,M,Soltero,Técnico,3678.98,Independiente,93,46,4,4,19028.28,26.09,0,0,3,1,66817.95,0,10948.08,24,Vivienda,43.1,12.4,0,802
55,M,Soltero,Técnico,9372.82,Empleado,1,118,3,2,21730.51,33.09,1,90,2,0,0.0,0,12600.91,24,Vivienda,19.32,5.6,1,695
19,F,Casado,Universitario,4030.8,Empleado,10,60,3,0,15092.3,12.04,1,60,1,1,121573.99,0,10224.75,72,Vivienda,31.2,3.52,0,793
25,F,Casado,Secundaria,2452.84,Empleado,8,298,6,0,4773.78,30.08,1,30,0,0,0.0,1,17112.14,72,Vivienda,16.22,9.69,0,832
47,M,Divorciado,Universitario,1371.19,Empleado,25,40,2,4,3889.65,42.72,1,60,0,0,0.0,0,12824.78,24,Vivienda,23.64,38.97,0,710
47,M,Casado,Técnico,8080.11,Independiente,56,42,4,3,26880.84,32.18,0,0,3,0,0.0,0,7782.98,72,Vehiculo,27.72,1.34,0,830
47,M,Soltero,Secundaria,10673.51,Independiente,97,10,1,3,30193.44,11.16,0,0,3,1,64500.11,0,7626.57,48,Negocio,23.57,1.49,0,837
80,F,Casado,Técnico,2876.87,Empleado,115,75,2,0,10056.66,46.3,0,0,1,1,90026.38,1,15192.75,12,Vehiculo,29.13,44.01,0,783
48,F,Soltero,Universitario,10145.35,Empleado,35,101,1,0,29363.87,14.01,1,30,0,0,0.0,1,32226.29,12,Consumo,24.12,26.47,0,788
57,F,Divorciado,Secundaria,11668.88,Empleado,77,99,3,2,108159.5,9.32,1,90,2,1,51205.34,0,2192.71,60,Vehiculo,77.24,0.31,0,793
54,M,Casado,Técnico,821.1,Empleado,1,87,6,3,2534.11,32.41,0,0,1,0,0.0,1,4362.19,12,Vivienda,25.72,44.27,1,665
49,F,Casado,Técnico,1254.7,Desempleado,0,13,5,1,970.9,35.62,2,90,2,0,0.0,0,3848.0,60,Consumo,6.45,5.11,0,780
35,M,Casado,Técnico,4884.76,Empleado,16,50,3,0,52074.15,35.51,1,60,2,0,0.0,1,8539.95,12,Consolidacion,88.84,14.57,0,744
51,M,Casado,Técnico,3762.0,Empleado,62,20,4,1,1803.98,33.62,1,60,6,0,0.0,0,2041.48,12,Vehiculo,4.0,4.52,0,774
28,M,Soltero,Universitario,5085.56,Empleado,5,360,2,3,17043.26,28.73,0,0,1,0,0.0,1,2138.47,48,Consumo,27.93,0.88,0,817
36,M,Casado,Universitario,3601.99,Desempleado,0,36,1,0,16163.23,41.49,0,0,2,1,168888.55,1,4616.28,72,Consumo,37.39,1.78,0,761
32,F,Casado,Técnico,5023.01,Empleado,5,6,4,2,10257.27,30.11,2,30,0,0,0.0,1,5057.36,12,Educacion,17.02,8.39,0,731
41,F,Casado,Universitario,4240.36,Independiente,2,57,2,3,21289.61,27.2,0,0,3,1,183786.45,1,21342.03,48,Vivienda,41.84,10.49,0,831
74,M,Casado,Secundaria,5499.12,Independiente,5,77,2,1,34713.08,24.02,2,60,4,0,0.0,0,28210.78,12,Vehiculo,52.6,42.75,0,765
18,F,Divorciado,Técnico,4515.01,Empleado,19,48,4,1,7988.29,28.62,1,60,1,0,0.0,0,19943.33,36,Educacion,14.74,12.27,0,809
50,F,Casado,Técnico,3964.17,Empleado,203,51,3,1,11870.66,43.53,0,0,0,1,75868.86,1,6661.09,36,Consolidacion,24.95,4.67,0,846
18,M,Casado,Universitario,22178.24,Empleado,28,14,3,6,28300.4,32.69,3,60,1,0,0.0,0,3637.88,12,Consumo,10.63,1.37,0,762
32,F,Soltero,Secundaria,1515.47,Independiente,149,19,5,4,7090.42,11.28,1,60,3,0,0.0,0,14063.6,60,Consumo,38.99,15.47,0,840
56,F,Casado,Técnico,30631.69,Empleado,28,32,6,1,200323.62,26.59,0,0,2,1,347910.72,0,15069.63,60,Negocio,54.5,0.82,0,764
40,F,Soltero,Técnico,2433.38,Empleado,22,38,2,1,5159.2,13.88,0,0,2,1,360772.61,1,8179.57,48,Vivienda,17.67,7.0,0,836
23,M,Casado,Universitario,3612.98,Empleado,86,9,4,2,2951.11,29.21,1,60,2,1,132413.03,1,18884.13,12,Vehiculo,6.81,43.56,0,845
29,M,Divorciado,Universitario,3586.73,Independiente,12,2,3,0,15387.49,36.51,0,0,3,1,54009.48,0,100000.0,72,Vivienda,35.75,38.72,1,570
50,F,Soltero,Secundaria,15890.38,Empleado,0,100,3,2,31227.58,29.36,1,90,1,1,298368.77,0,38646.15,48,Consolidacion,16.38,5.07,0,806
29,M,Casado,Posgrado,7264.35,Empleado,26,203,3,3,14331.09,49.95,0,0,3,0,0.0,1,10816.25,12,Consumo,16.44,12.41,0,843
43,F,Casado,Universitario,8642.1,Empleado,10,66,3,3,26585.89,29.1,0,0,3,0,0.0,1,3082.77,48,Educacion,25.64,0.74,0,840
40,M,Soltero,Universitario,16217.73,Empleado,59,70,5,1,13503.31,20.17,1,120,2,0,0.0,1,6765.22,12,Consumo,6.94,3.48,0,833
30,F,Viudo,Técnico,2346.16,Empleado,7,8,2,2,8399.26,23.12,1,120,1,0,0.0,0,2500.88,72,Consolidacion,29.83,1.48,0,735
72,M,Soltero,Posgrado,5826.81,Empleado,45,7,2,1,14034.74,36.19,1,90,0,1,61649.31,0,3181.57,36,Consumo,20.07,1.52,0,732
49,F,Soltero,Técnico,23862.34,Empleado,13,3,1,0,169609.93,25.17,3,60,1,1,64590.0,0,4678.6,48,Vivienda,59.23,0.41,1,692
18,M,Casado,Universitario,2232.86,Empresario,1,69,6,2,5434.93,20.5,0,0,2,0,0.0,0,20021.56,24,Educacion,20.28,37.36,0,713
42,M,Divorciado,Universitario,11811.7,Independiente,153,46,1,2,71660.39,27.42,0,0,2,0,0.0,0,8546.08,36,Vehiculo,50.56,2.01,0,850
30,M,Casado,Universitario,3395.15,Empleado,113,64,2,1,33004.88,8.69,1,30,4,1,174952.53,0,14600.93,24,Consumo,81.01,17.92,0,775
52,F,Divorciado,Universitario,4542.64,Empleado,62,27,4,2,26393.15,47.73,0,0,3,0,0.0,0,1550.77,60,Educacion,48.42,0.57,1,702
28,F,Casado,Secundaria,8054.67,Empleado,31,52,5,2,8982.76,32.25,0,0,0,1,31769.88,1,21317.33,48,Vivienda,9.29,5.51,0,812
38,M,Soltero,Secundaria,2604.14,Empleado,127,13,4,2,3775.04,8.04,0,0,1,0,0.0,0,5783.9,24,Vivienda,12.08,9.25,0,788
47,F,Casado,Universitario,7849.45,Independiente,64,35,3,3,47290.51,7.88,1,60,3,0,0.0,0,10935.84,12,Consumo,50.21,11.61,0,782
52,F,Soltero,Técnico,7334.87,Empleado,78,55,1,1,11586.55,22.6,0,0,2,0,0.0,0,12239.75,12,Vivienda,13.16,13.91,0,718
21,M,Soltero,Universitario,7894.25,Empleado,32,27,5,1,15926.87,11.92,0,0,1,1,91072.67,1,11966.93,48,Vehiculo,16.81,3.16,0,779
34,F,Soltero,Secundaria,4661.89,Independiente,64,48,6,3,19250.34,15.04,0,0,7,0,0.0,1,15075.1,48,Educacion,34.41,6.74,0,823
32,M,Soltero,Universitario,2315.83,Empleado,9,0,7,1,20755.48,28.62,0,0,2,0,0.0,1,14344.27,12,Consumo,74.69,51.62,1,551
30,F,Soltero,Secundaria,5759.53,Empleado,69,17,1,0,4584.2,17.23,0,0,2,0,0.0,1,2721.65,60,Vivienda,6.63,0.79,0,690
66,F,Casado,Secundaria,6076.53,Empresario,1,21,2,0,41121.92,43.83,1,60,1,0,0.0,0,24084.28,72,Vivienda,56.39,5.5,1,542
46,M,Soltero,Secundaria,15329.75,Empleado,28,32,6,3,72019.22,29.03,1,120,2,0,0.0,0,2520.62,60,Negocio,39.15,0.27,0,737
21,F,Soltero,Técnico,15074.05,Independiente,31,99,2,2,102829.07,28.04,0,0,2,1,146674.15,0,2645.24,48,Educacion,56.85,0.37,0,785
53,M,Soltero,Universitario,3016.56,Independiente,20,59,5,1,17819.37,50.92,0,0,2,1,144159.22,1,5780.03,12,Consolidacion,49.23,15.97,0,778
71,F,Divorciado,Posgrado,12903.95,Empleado,34,117,3,2,25912.41,10.2,0,0,3,0,0.0,0,10310.97,24,Vivienda,16.73,3.33,0,784
55,F,Casado,Técnico,6130.82,Empleado,4,25,3,2,27588.19,27.95,0,0,1,0,0.0,0,5766.55,72,Educacion,37.5,1.31,0,740
18,F,Casado,Secundaria,13060.25,Empleado,17,15,0,0,54813.77,3.73,0,0,2,0,0.0,0,11048.16,24,Vehiculo,34.97,3.52,0,772
32,F,Casado,Universitario,9374.67,Empleado,3,128,1,1,15585.16,45.13,0,0,5,1,32844.65,1,5001.38,72,Vivienda,13.85,0.74,0,751
59,M,Casado,Secundaria,12835.8,Empleado,18,53,6,1,27666.91,28.27,2,90,0,1,91689.75,0,9043.66,12,Vivienda,17.96,5.87,0,711
29,M,Soltero,Secundaria,3489.08,Independiente,46,14,3,2,25261.81,27.11,2,60,4,1,173534.65,1,30691.15,12,Vivienda,60.34,73.3,1,639
46,F,Casado,Posgrado,4588.02,Empleado,17,2,3,0,8229.87,25.98,1,90,0,0,0.0,0,23966.05,24,Negocio,14.95,21.77,1,681
51,F,Divorciado,Secundaria,5563.4,Empleado,40,46,5,2,29341.42,25.09,1,30,3,1,105030.3,1,7035.16,12,Vivienda,43.95,10.54,0,769
26,M,Casado,Universitario,4655.86,Empleado,1,48,0,2,24021.83,7.12,0,0,3,1,77809.37,1,31539.68,60,Vehiculo,43.0,11.29,0,770
39,F,Divorciado,Posgrado,12697.85,Empleado,92,80,3,2,34408.8,23.88,1,60,4,0,0.0,0,4195.98,48,Consumo,22.58,0.69,0,788
18,M,Soltero,Universitario,5989.48,Empleado,15,7,2,2,3520.21,29.97,2,90,1,0,0.0,1,2938.34,48,Educacion,4.9,1.02,0,846
24,M,Divorciado,Universitario,12199.58,Empleado,46,8,1,0,58640.51,24.01,1,90,1,0,0.0,1,3172.18,48,Consolidacion,40.06,0.54,0,813
36,F,Casado,Secundaria,8441.82,Empleado,20,63,5,2,52049.74,16.94,0,0,2,0,0.0,0,9050.31,72,Consolidacion,51.38,1.49,0,738
21,M,Casado,Universitario,3586.26,Empleado,3,68,6,3,11157.86,20.41,1,90,1,0,0.0,0,17746.07,72,Vehiculo,25.93,6.87,0,727
64,F,Casado,Técnico,11851.73,Empleado,2,25,4,2,31715.84,54.01,0,0,1,0,0.0,1,9701.86,72,Vivienda,22.3,1.14,1,681
18,M,Soltero,Técnico,1852.63,Independiente,26,105,3,1,1594.19,41.72,0,0,1,0,0.0,1,5409.72,24,Consumo,7.17,12.17,0,829
33,F,Casado,Técnico,6210.18,Empleado,43,3,2,1,26029.9,34.76,2,90,2,0,0.0,0,2704.69,48,Consumo,34.93,0.91,1,643
41,F,Casado,Técnico,6630.33,Empleado,74,56,4,1,80029.27,59.95,0,0,2,0,0.0,1,4359.19,24,Consumo,100.58,2.74,1,680
61,M,Soltero,Universitario,7748.84,Empleado,39,58,3,1,12289.45,28.56,1,30,1,0,0.0,1,15873.24,48,Consumo,13.22,4.27,0,764
18,M,Soltero,Técnico,6879.35,Empleado,37,142,2,0,42878.6,39.49,0,0,2,1,60146.06,0,9109.79,36,Vehiculo,51.94,3.68,0,737
57,M,Casado,Universitario,8069.67,Empleado,131,26,1,1,21038.09,13.87,2,60,3,0,0.0,0,6024.58,48,Consolidacion,21.73,1.56,0,850
40,M,Viudo,Posgrado,9911.12,Empleado,32,18,3,1,56179.86,37.05,1,120,2,0,0.0,0,2108.42,48,Consolidacion,47.24,0.44,0,777
25,F,Casado,Universitario,3727.79,Empleado,31,12,3,1,21818.84,35.13,0,0,2,1,161302.23,0,7592.58,36,Vivienda,48.78,5.66,0,755
46,F,Soltero,Posgrado,8058.2,Empleado,31,171,0,2,68998.77,59.3,1,120,3,0,0.0,0,13253.99,12,Negocio,71.35,13.71,1,663
42,M,Divorciado,Secundaria,5137.62,Empleado,35,179,2,1,37532.93,72.59,1,120,4,0,0.0,0,12323.76,72,Consolidacion,60.88,3.33,1,673
30,M,Soltero,Universitario,1791.18,Independiente,30,86,0,1,11753.9,32.55,1,120,3,0,0.0,0,3797.86,48,Consumo,54.68,4.42,1,649
41,F,Soltero,Técnico,4223.58,Empleado,84,41,2,0,5252.75,38.25,3,120,3,0,0.0,1,8356.66,72,Consumo,10.36,2.75,0,804
34,F,Casado,Universitario,20633.04,Empleado,1,116,6,2,1340.81,39.73,1,30,1,1,434536.89,1,1339.79,24,Consumo,0.54,0.27,0,757
41,M,Soltero,Técnico,1421.47,Empleado,58,3,2,1,2031.66,8.49,0,0,1,0,0.0,1,3421.34,12,Consumo,11.91,20.06,0,830
49,F,Casado,Universitario,6642.64,Empleado,99,92,3,1,12534.51,24.91,1,120,2,0,0.0,1,7106.25,36,Vehiculo,15.72,2.97,0,730
63,M,Soltero,Secundaria,9228.62,Desempleado,0,75,3,3,13659.38,35.27,0,0,2,1,95486.17,0,7704.36,36,Consumo,12.33,2.32,0,829
21,F,Casado,Técnico,3152.23,Empleado,34,40,0,2,21640.79,3.83,1,120,4,0,0.0,0,4009.59,12,Consumo,57.21,10.6,0,722
71,F,Soltero,Técnico,3799.73,Independiente,82,131,6,1,16668.55,13.72,0,0,5,0,0.0,1,7745.0,12,Educacion,36.56,16.99,0,818
18,F,Divorciado,Técnico,1259.44,Empleado,111,31,5,0,6850.48,9.85,0,0,3,0,0.0,0,27737.59,60,Consumo,45.33,36.71,0,810
37,F,Casado,Universitario,14577.11,Empleado,22,67,6,0,91489.57,20.81,0,0,1,1,208342.49,0,8711.41,48,Vehiculo,52.3,1.25,0,794
48,F,Divorciado,Técnico,6377.86,Empleado,20,46,4,1,12794.05,53.11,2,120,3,1,90082.49,1,6559.62,36,Consolidacion,16.72,2.86,0,685
44,F,Soltero,Universitario,15901.1,Empleado,29,317,2,2,18372.91,59.75,1,30,1,0,0.0,0,1517.46,24,Vivienda,9.63,0.4,0,786
30,F,Casado,Universitario,5241.16,Empresario,60,16,3,3,24692.34,20.34,0,0,3,1,94899.45,0,5299.8,36,Vivienda,39.26,2.81,0,789
36,M,Casado,Universitario,1574.4,Empleado,0,263,5,1,2565.96,49.98,2,30,4,0,0.0,0,16113.92,12,Consumo,13.58,85.29,0,733
32,F,Divorciado,Secundaria,7942.01,Empleado,49,222,3,3,69668.7,27.87,1,120,2,0,0.0,0,14219.46,72,Consolidacion,73.1,2.49,0,755
31,F,Casado,Secundaria,12052.65,Empleado,26,68,3,3,45903.24,20.49,1,30,3,0,0.0,1,5817.98,72,Vehiculo,31.74,0.67,0,813
52,M,Viudo,Universitario,4137.1,Empleado,19,69,1,2,28867.51,18.32,0,0,0,0,0.0,1,4262.36,12,Consumo,58.15,8.59,1,712
45,M,Soltero,Secundaria,19763.83,Empleado,23,50,1,1,274211.24,7.07,1,60,1,0,0.0,1,13917.87,36,Consumo,115.62,1.96,1,679
29,M,Casado,Técnico,4617.84,Empleado,6,9,0,1,22379.99,31.65,1,30,5,1,56213.88,0,7820.3,48,Vivienda,40.39,3.53,0,759
53,F,Soltero,Posgrado,6306.82,Empleado,17,72,3,1,15470.1,49.6,0,0,0,1,64628.34,0,9362.52,72,Vivienda,20.44,2.06,0,764
44,M,Soltero,Técnico,13991.94,Empleado,79,12,3,4,62519.37,48.75,1,120,2,1,63685.68,1,5081.07,60,Vivienda,37.24,0.61,0,776
52,F,Soltero,Técnico,3137.91,Empleado,89,102,3,1,9263.09,16.77,3,60,7,1,30000.0,0,9776.53,36,Consolidacion,24.6,8.65,0,795
49,M,Casado,Universitario,5240.95,Empleado,94,75,5,0,22158.66,31.78,1,90,1,1,139709.59,1,2083.33,48,Consumo,35.23,0.83,0,806
27,M,Casado,Posgrado,1268.77,Empleado,3,56,3,1,3972.61,46.38,3,60,1,0,0.0,1,14899.67,36,Educacion,26.09,32.62,1,637
31,F,Soltero,Secundaria,5841.44,Desempleado,0,85,2,3,13920.49,48.13,2,90,3,0,0.0,1,36813.98,48,Vehiculo,19.86,13.13,0,760
51,M,Soltero,Posgrado,4307.4,Empleado,17,53,4,1,9631.29,36.56,2,90,3,1,231018.63,0,17803.47,36,Vehiculo,18.63,11.48,1,613
49,F,Divorciado,Universitario,4595.88,Empresario,10,8,3,3,6161.76,33.81,2,120,3,0,0.0,0,7890.71,36,Vivienda,11.17,4.77,0,743
39,F,Soltero,Universitario,8560.87,Empleado,40,113,2,4,25653.51,32.23,1,90,0,0,0.0,1,5482.94,72,Consolidacion,24.97,0.89,0,805
41,F,Soltero,Secundaria,2230.51,Empleado,16,173,1,2,3227.6,18.29,1,60,3,1,131641.87,0,6516.35,12,Vivienda,12.06,24.35,0,807
59,F,Soltero,Universitario,4292.04,Independiente,0,132,2,0,14220.95,37.96,0,0,3,1,67019.93,0,3269.44,12,Vivienda,27.61,6.35,0,799
31,F,Soltero,Secundaria,10692.51,Independiente,0,16,2,0,51974.33,21.58,0,0,1,1,62643.12,1,6691.57,36,Vehiculo,40.51,1.74,0,790
48,M,Soltero,Técnico,15537.84,Empleado,48,46,3,0,92612.23,57.67,0,0,1,0,0.0,0,4615.9,24,Consumo,49.67,1.24,0,726
36,M,Soltero,Técnico,3542.09,Empleado,30,1,3,3,10025.67,38.43,0,0,1,1,202649.67,0,6409.19,36,Consumo,23.59,5.03,0,762
36,M,Soltero,Universitario,20593.5,Empleado,43,28,4,0,19952.01,44.21,0,0,1,1,38143.29,0,4857.8,36,Vivienda,8.07,0.66,0,741
56,M,Casado,Técnico,19041.81,Empresario,12,138,2,0,133502.3,19.67,0,0,1,0,0.0,1,24803.85,24,Vehiculo,58.43,5.43,0,793
52,M,Casado,Secundaria,3047.37,Empleado,60,93,4,3,22065.0,11.78,2,90,6,1,34312.29,1,7805.38,36,Vivienda,60.34,7.11,0,739
52,F,Soltero,Posgrado,5548.06,Empleado,33,75,2,2,11355.09,31.96,0,0,1,1,63048.82,0,3276.46,12,Vehiculo,17.06,4.92,0,797
59,F,Soltero,Secundaria,8164.72,Empleado,68,5,3,0,22568.97,15.06,1,120,1,0,0.0,1,10914.8,24,Vivienda,23.04,5.57,0,746
40,F,Casado,Técnico,2204.11,Independiente,1,52,3,1,3212.86,36.78,0,0,1,1,112974.13,0,16158.76,60,Educacion,12.15,12.22,0,809
50,F,Soltero,Técnico,1988.56,Empleado,5,43,0,3,5522.04,13.19,0,0,3,0,0.0,0,24809.37,72,Educacion,23.14,17.33,0,732
35,F,Casado,Universitario,6238.24,Empleado,18,157,1,4,18124.91,16.81,0,0,1,0,0.0,1,14079.52,72,Vivienda,24.21,3.13,0,789
44,M,Casado,Secundaria,7305.09,Empleado,16,114,2,3,14163.84,23.67,0,0,2,0,0.0,0,12273.92,24,Vehiculo,16.16,7.0,0,826
38,F,Divorciado,Universitario,4286.15,Empleado,57,19,2,1,3299.41,28.59,0,0,0,0,0.0,0,3297.71,72,Consumo,6.41,1.07,0,759
41,F,Soltero,Técnico,2197.17,Empresario,177,100,3,4,3044.71,13.55,2,90,0,0,0.0,1,8179.39,36,Consumo,11.55,10.34,0,840
48,F,Casado,Universitario,8653.2,Independiente,3,211,4,0,56665.23,32.84,1,90,1,1,87493.81,0,2307.46,60,Educacion,54.57,0.44,0,850
27,F,Casado,Universitario,4238.49,Empleado,52,63,4,0,20143.09,17.7,2,90,3,1,202784.01,1,4329.25,48,Consumo,39.6,2.13,0,754
71,M,Casado,Secundaria,5381.38,Empleado,44,86,4,2,6900.31,25.56,0,0,1,1,133998.32,0,5644.91,24,Consolidacion,10.69,4.37,0,850
24,M,Soltero,Universitario,2075.58,Independiente,39,99,2,1,9096.21,49.33,0,0,0,1,215161.71,0,6066.72,36,Negocio,36.52,8.12,0,845
21,M,Soltero,Técnico,7079.66,Empleado,5,24,2,1,18501.59,29.93,0,0,4,0,0.0,1,4107.3,36,Educacion,21.78,1.61,0,833
57,F,Casado,Universitario,5309.02,Independiente,83,251,2,1,8572.71,2.87,1,30,1,0,0.0,0,5184.83,24,Vehiculo,13.46,4.07,0,824
51,M,Soltero,Universitario,3534.24,Empleado,74,57,3,0,4522.55,15.19,2,60,3,1,96039.3,1,7567.55,72,Negocio,10.66,2.97,0,820
49,F,Casado,Técnico,1190.84,Empleado,31,70,3,2,1427.25,32.21,1,120,2,0,0.0,1,3831.44,60,Consumo,9.99,5.36,0,760
49,F,Soltero,Técnico,19580.18,Empleado,38,99,4,1,45371.29,32.97,2,30,3,0,0.0,1,24968.94,12,Vivienda,19.31,10.63,0,794
39,M,Casado,Universitario,2523.04,Empleado,16,71,5,1,3784.56,26.75,1,120,0,1,104930.22,1,2309.21,24,Vivienda,12.5,3.81,0,713
26,F,Soltero,Técnico,26064.28,Empleado,83,1,5,1,128849.97,28.69,1,60,2,1,163980.88,0,29001.02,36,Consolidacion,41.2,3.09,0,757
41,F,Casado,Universitario,4121.05,Empleado,21,54,1,1,10968.2,32.33,0,0,3,0,0.0,1,33282.74,36,Vivienda,22.18,22.43,0,743
29,M,Divorciado,Universitario,10418.98,Empleado,29,166,4,1,83949.24,16.1,1,30,4,0,0.0,0,1740.84,48,Educacion,67.14,0.35,0,814
54,M,Soltero,Técnico,8889.59,Empleado,114,29,1,0,46106.91,31.38,0,0,2,0,0.0,0,8632.04,36,Educacion,43.22,2.7,0,793
37,M,Divorciado,Técnico,1904.26,Independiente,5,99,2,1,3276.84,22.98,1,30,2,0,0.0,0,5037.58,72,Vivienda,14.34,3.67,0,844
27,M,Soltero,Técnico,19150.67,Independiente,14,76,4,0,36090.09,10.58,1,60,1,0,0.0,0,2331.59,48,Vehiculo,15.7,0.25,0,850
35,M,Casado,Secundaria,4214.96,Empleado,10,26,2,1,14523.99,43.24,0,0,3,1,150129.1,1,4659.31,12,Consumo,28.72,9.21,0,820
46,M,Soltero,Universitario,10135.84,Empresario,5,105,0,1,13007.5,49.78,0,0,1,0,0.0,1,3592.69,72,Vehiculo,10.69,0.49,0,786
31,M,Casado,Técnico,844.59,Independiente,14,6,3,2,1577.52,40.53,1,60,4,0,0.0,1,7484.15,48,Vivienda,15.56,18.46,0,741
